text	curie	name	predicate	provenance	source
DNF3-CRF1 P4-ATPase complex	complexportal:CPX-1026	DNF3-CRF1 P4-ATPase complex	rdfs:label	pubmed:27458383	complexportal
ZCYTO10-IL22RA1-IL20RB complex	complexportal:CPX-10261	Interleukin-20 receptor-ligand type 2 complex	oboInOwl:hasRelatedSynonym		complexportal
IL20-IL22RA1-DIRS1 complex	complexportal:CPX-10261	Interleukin-20 receptor-ligand type 2 complex	oboInOwl:hasRelatedSynonym		complexportal
IL20-IL22R-IL20RB complex	complexportal:CPX-10261	Interleukin-20 receptor-ligand type 2 complex	oboInOwl:hasRelatedSynonym		complexportal
Interleukin-20 receptor-ligand type 2 complex	complexportal:CPX-10261	Interleukin-20 receptor-ligand type 2 complex	rdfs:label	pubmed:20864382,pubmed:22802649,pubmed:30260500	complexportal
Karyopherin complex	complexportal:CPX-1027	Importin complex, KPNA2 variant	oboInOwl:hasRelatedSynonym		complexportal
IMA1-IMB1 complex	complexportal:CPX-1027	Importin complex, KPNA2 variant	oboInOwl:hasRelatedSynonym		complexportal
Importin complex alpha1-beta1	complexportal:CPX-1027	Importin complex, KPNA2 variant	oboInOwl:hasRelatedSynonym		complexportal
Importin complex, KPNA2 variant	complexportal:CPX-1027	Importin complex, KPNA2 variant	rdfs:label	pubmed:10353244,pubmed:26173234,pubmed:7627554	complexportal
NEO1-MON2-ARL1-DOP1 membrane remodeling complex	complexportal:CPX-1028	NEO1-MON2-ARL1-DOP1 membrane remodeling complex	rdfs:label	pubmed:20477991	complexportal
IRAK:IRAK2:IRAK4:MyD88 complex	complexportal:CPX-10281	Myddosome core complex	oboInOwl:hasRelatedSynonym		complexportal
Myddosome core complex	complexportal:CPX-10281	Myddosome core complex	rdfs:label	pubmed:20485341,pubmed:30256449,pubmed:36865541,pubmed:37602973,pubmed:38605168,pubmed:38961291	complexportal
Ada2a-containing complex	complexportal:CPX-1029	PCAF-containing ATAC complex	oboInOwl:hasRelatedSynonym		complexportal
Ada2/Pcaf/Ada3 transcription activator complex	complexportal:CPX-1029	PCAF-containing ATAC complex	oboInOwl:hasRelatedSynonym		complexportal
Kat2b-containing ATAC complex	complexportal:CPX-1029	PCAF-containing ATAC complex	oboInOwl:hasRelatedSynonym		complexportal
ATAC complex	complexportal:CPX-1029	PCAF-containing ATAC complex	oboInOwl:hasRelatedSynonym		complexportal
P-ATAC complex	complexportal:CPX-1029	PCAF-containing ATAC complex	oboInOwl:hasRelatedSynonym		complexportal
Ada two A containing complex	complexportal:CPX-1029	PCAF-containing ATAC complex	oboInOwl:hasRelatedSynonym		complexportal
PCAF-containing ATAC complex	complexportal:CPX-1029	PCAF-containing ATAC complex	rdfs:label	pubmed:18838386,pubmed:19103755,pubmed:19936620,pubmed:20562830,pubmed:22055187,pubmed:26468280	complexportal
Beta-catenin destruction core complex, Apc-Axin1-Gsk3b variant	complexportal:CPX-103	Beta-catenin destruction core complex, Apc-Axin1-Gsk3b variant	rdfs:label	pubmed:23169527,pubmed:25200911	complexportal
SWI/SNF Chromatin remodelling complex	complexportal:CPX-1030	BAF chromatin remodeling complex	oboInOwl:hasRelatedSynonym		complexportal
BAF complex	complexportal:CPX-1030	BAF chromatin remodeling complex	oboInOwl:hasRelatedSynonym		complexportal
BRG-1-associated factor complex	complexportal:CPX-1030	BAF chromatin remodeling complex	oboInOwl:hasRelatedSynonym		complexportal
Brahma-associated factor complex	complexportal:CPX-1030	BAF chromatin remodeling complex	oboInOwl:hasRelatedSynonym		complexportal
SWI/SNF ATP-dependent chromatin remodelling complex	complexportal:CPX-1030	BAF chromatin remodeling complex	oboInOwl:hasRelatedSynonym		complexportal
BAF ATP-dependent chromatin remodelling complex	complexportal:CPX-1030	BAF chromatin remodeling complex	oboInOwl:hasRelatedSynonym		complexportal
Brahma complex	complexportal:CPX-1030	BAF chromatin remodeling complex	oboInOwl:hasRelatedSynonym		complexportal
BAF chromatin remodeling complex	complexportal:CPX-1030	BAF chromatin remodeling complex	rdfs:label	pubmed:15280233,pubmed:22119053,pubmed:23457234,pubmed:26739451,pubmed:27207389	complexportal
Rabconnectin-3 complex	complexportal:CPX-10301	RAVE complex, DMXL1 variant	oboInOwl:hasRelatedSynonym		complexportal
RAVE complex, DMXL1 variant	complexportal:CPX-10301	RAVE complex, DMXL1 variant	rdfs:label	pubmed:34249946,pubmed:35271311	complexportal
Mre11-Rad50-Nbs1 complex	complexportal:CPX-10302	MRN double-strand break repair complex	oboInOwl:hasRelatedSynonym		complexportal
Mre11 complex	complexportal:CPX-10302	MRN double-strand break repair complex	oboInOwl:hasRelatedSynonym		complexportal
MRN double-strand break repair complex	complexportal:CPX-10302	MRN double-strand break repair complex	rdfs:label	pubmed:22705791	complexportal
Rabconnectin-3 complex	complexportal:CPX-10303	RAVE complex, DMXL2 variant	oboInOwl:hasRelatedSynonym		complexportal
RAVE complex, DMXL2 variant	complexportal:CPX-10303	RAVE complex, DMXL2 variant	rdfs:label	pubmed:34249946,pubmed:35271311	complexportal
IPP complex	complexportal:CPX-10304	ILK-PINCH-Parvin complex, LIMS1-PARVA variant	oboInOwl:hasRelatedSynonym		complexportal
ILK-PINCH-Parvin complex, LIMS1-PARVA variant	complexportal:CPX-10304	ILK-PINCH-Parvin complex, LIMS1-PARVA variant	rdfs:label	pubmed:19074270,pubmed:30367047,pubmed:35089438	complexportal
IL22:IL10RB2:IL22R complex	complexportal:CPX-10306	Interleukin-22 receptor-ligand complex	oboInOwl:hasRelatedSynonym		complexportal
IL22: D21S66:IL22RA1 complex	complexportal:CPX-10306	Interleukin-22 receptor-ligand complex	oboInOwl:hasRelatedSynonym		complexportal
IL22:D21S58:IL22RA1 complex	complexportal:CPX-10306	Interleukin-22 receptor-ligand complex	oboInOwl:hasRelatedSynonym		complexportal
IL22:CRFB4:IL22RA1 complex	complexportal:CPX-10306	Interleukin-22 receptor-ligand complex	oboInOwl:hasRelatedSynonym		complexportal
ZCYTO18:IL10RB:L22RA1 complex	complexportal:CPX-10306	Interleukin-22 receptor-ligand complex	oboInOwl:hasRelatedSynonym		complexportal
ILTIF:IL10RB:IL22RA1 complex	complexportal:CPX-10306	Interleukin-22 receptor-ligand complex	oboInOwl:hasRelatedSynonym		complexportal
Interleukin-22 receptor-ligand complex	complexportal:CPX-10306	Interleukin-22 receptor-ligand complex	rdfs:label	pubmed:17204547,pubmed:25706098,pubmed:29075900	complexportal
IL22-IL22BP decoy complex	complexportal:CPX-10309	Interleukin-22 decoy receptor complex	oboInOwl:hasRelatedSynonym		complexportal
Interleukin-22 decoy receptor complex	complexportal:CPX-10309	Interleukin-22 decoy receptor complex	rdfs:label	pubmed:19285080,pubmed:29075900	complexportal
Poly-bromo-associated factor complex	complexportal:CPX-1031	PBAF chromatin remodeling complex	oboInOwl:hasRelatedSynonym		complexportal
PBAF nucleosome-remodeling complex	complexportal:CPX-1031	PBAF chromatin remodeling complex	oboInOwl:hasRelatedSynonym		complexportal
Polybromo-associated SWI/SNF ATP-dependent chromatin remodelling complex	complexportal:CPX-1031	PBAF chromatin remodeling complex	oboInOwl:hasRelatedSynonym		complexportal
Polybromo-associated SWI/SNF complex	complexportal:CPX-1031	PBAF chromatin remodeling complex	oboInOwl:hasRelatedSynonym		complexportal
pBAF complex	complexportal:CPX-1031	PBAF chromatin remodeling complex	oboInOwl:hasRelatedSynonym		complexportal
Polybromo-associated BAF ATP-dependent chromatin remodeling complex	complexportal:CPX-1031	PBAF chromatin remodeling complex	oboInOwl:hasRelatedSynonym		complexportal
PBAF chromatin remodeling complex	complexportal:CPX-1031	PBAF chromatin remodeling complex	rdfs:label	pubmed:15280233,pubmed:22119053,pubmed:23457234,pubmed:24421384,pubmed:26739451,pubmed:27207389	complexportal
IL24-IL20RA-DIRS1 complex	complexportal:CPX-10310	Interleukin-24 receptor-ligand complex, type 1	oboInOwl:hasRelatedSynonym		complexportal
ST16-IL20RA-IL20RB complex	complexportal:CPX-10310	Interleukin-24 receptor-ligand complex, type 1	oboInOwl:hasRelatedSynonym		complexportal
MDA7-IL20RA-IL20RB complex	complexportal:CPX-10310	Interleukin-24 receptor-ligand complex, type 1	oboInOwl:hasRelatedSynonym		complexportal
Interleukin-24 receptor-ligand complex, type 1	complexportal:CPX-10310	Interleukin-24 receptor-ligand complex, type 1	rdfs:label	pubmed:27271601,pubmed:35054813	complexportal
ST16-IL22RA1-DIRS1 complex	complexportal:CPX-10311	Interleukin-24 receptor-ligand complex, type 2	oboInOwl:hasRelatedSynonym		complexportal
IL24-IL22R-IL20RB complex	complexportal:CPX-10311	Interleukin-24 receptor-ligand complex, type 2	oboInOwl:hasRelatedSynonym		complexportal
MDA7-IL22RA1-IL20RB complex	complexportal:CPX-10311	Interleukin-24 receptor-ligand complex, type 2	oboInOwl:hasRelatedSynonym		complexportal
Interleukin-24 receptor-ligand complex, type 2	complexportal:CPX-10311	Interleukin-24 receptor-ligand complex, type 2	rdfs:label	pubmed:30111632,pubmed:35054813	complexportal
IPP complex	complexportal:CPX-10312	ILK-PINCH-Parvin complex, LIMS1-PARVB variant	oboInOwl:hasRelatedSynonym		complexportal
ILK-PINCH-Parvin complex, LIMS1-PARVB variant	complexportal:CPX-10312	ILK-PINCH-Parvin complex, LIMS1-PARVB variant	rdfs:label	pubmed:19074270,pubmed:30367047,pubmed:35089438	complexportal
IPP complex	complexportal:CPX-10313	ILK-PINCH-Parvin complex, LIMS2-PARVA variant	oboInOwl:hasRelatedSynonym		complexportal
ILK-PINCH-Parvin complex, LIMS2-PARVA variant	complexportal:CPX-10313	ILK-PINCH-Parvin complex, LIMS2-PARVA variant	rdfs:label	pubmed:19074270,pubmed:30367047,pubmed:35089438	complexportal
IPP complex	complexportal:CPX-10314	ILK-PINCH-Parvin complex, LIMS2-PARVB variant	oboInOwl:hasRelatedSynonym		complexportal
ILK-PINCH-Parvin complex, LIMS2-PARVB variant	complexportal:CPX-10314	ILK-PINCH-Parvin complex, LIMS2-PARVB variant	rdfs:label	pubmed:19074270,pubmed:30367047,pubmed:35089438	complexportal
37S mitochondrial small ribosomal subunit	complexportal:CPX-10315	37S mitochondrial small ribosomal subunit	rdfs:label	pubmed:18245278	complexportal
AK155-IL20RA-IL10RB complex	complexportal:CPX-10316	Interleukin-26 receptor-ligand complex	oboInOwl:hasRelatedSynonym		complexportal
IL26-IL20RA-CRFB4 complex	complexportal:CPX-10316	Interleukin-26 receptor-ligand complex	oboInOwl:hasRelatedSynonym		complexportal
IL26-IL20RA-D21S58 complex	complexportal:CPX-10316	Interleukin-26 receptor-ligand complex	oboInOwl:hasRelatedSynonym		complexportal
IL26-IL20RA-D21S66 complex	complexportal:CPX-10316	Interleukin-26 receptor-ligand complex	oboInOwl:hasRelatedSynonym		complexportal
Interleukin-26 receptor-ligand complex	complexportal:CPX-10316	Interleukin-26 receptor-ligand complex	rdfs:label	pubmed:23055831,pubmed:30809226,pubmed:34733265,pubmed:37391412	complexportal
AK155 complex	complexportal:CPX-10317	Interleukin-26 complex	oboInOwl:hasRelatedSynonym		complexportal
Interleukin-26 complex	complexportal:CPX-10317	Interleukin-26 complex	rdfs:label	pubmed:26168081,pubmed:30809226,pubmed:34733265,pubmed:37391412	complexportal
m-AAA protease complex, AFG3L2 variant	complexportal:CPX-10318	m-AAA protease complex, AFG3L2 variant	rdfs:label	pubmed:31327635,pubmed:38012514	complexportal
AFG3L2-Paraplegin complex	complexportal:CPX-10319	m-AAA protease complex, AFG3L2-SPG7 variant	oboInOwl:hasRelatedSynonym		complexportal
m-AAA protease complex, AFG3L2-SPG7 variant	complexportal:CPX-10319	m-AAA protease complex, AFG3L2-SPG7 variant	rdfs:label	pubmed:31327635,pubmed:38012514	complexportal
Snurportin complex	complexportal:CPX-1032	Importin complex, Snurportin variant	oboInOwl:hasRelatedSynonym		complexportal
Importin complex, SNUPN variant	complexportal:CPX-1032	Importin complex, Snurportin variant	oboInOwl:hasRelatedSynonym		complexportal
Importin complex, Snurportin variant	complexportal:CPX-1032	Importin complex, Snurportin variant	rdfs:label	pubmed:18187419,pubmed:20476751,pubmed:26173234,pubmed:9670026	complexportal
IL1F11-T1-IL1RAP complex	complexportal:CPX-10322	IL33 receptor-ligand complex	oboInOwl:hasRelatedSynonym		complexportal
C9orf26-DER4-IL1R3 complex	complexportal:CPX-10322	IL33 receptor-ligand complex	oboInOwl:hasRelatedSynonym		complexportal
NFHEV-ST2-C3orf13 complex	complexportal:CPX-10322	IL33 receptor-ligand complex	oboInOwl:hasRelatedSynonym		complexportal
IL33 receptor-ligand complex	complexportal:CPX-10322	IL33 receptor-ligand complex	rdfs:label	pubmed:23980170,pubmed:27091974,pubmed:27640624	complexportal
54S mitochondrial large ribosomal subunit	complexportal:CPX-10323	54S mitochondrial large ribosomal subunit	rdfs:label	pubmed:18245278	complexportal
IL33 decoy complex	complexportal:CPX-10324	IL33-IL1RL1 decoy complex	oboInOwl:hasRelatedSynonym		complexportal
IL1F11-T1 complex	complexportal:CPX-10324	IL33-IL1RL1 decoy complex	oboInOwl:hasRelatedSynonym		complexportal
C9orf26-DER4 complex	complexportal:CPX-10324	IL33-IL1RL1 decoy complex	oboInOwl:hasRelatedSynonym		complexportal
NFHEV-ST2 complex	complexportal:CPX-10324	IL33-IL1RL1 decoy complex	oboInOwl:hasRelatedSynonym		complexportal
IL33-IL1RL1 decoy complex	complexportal:CPX-10324	IL33-IL1RL1 decoy complex	rdfs:label	pubmed:23980170,pubmed:27091974,pubmed:27640624	complexportal
Complex Associated with Set1	complexportal:CPX-10325	COMPASS complex	oboInOwl:hasRelatedSynonym		complexportal
Set1-associated complex	complexportal:CPX-10325	COMPASS complex	oboInOwl:hasRelatedSynonym		complexportal
COMPASS complex	complexportal:CPX-10325	COMPASS complex	rdfs:label	pubmed:25356590,pubmed:38181050	complexportal
1-alkyl-2-acetylglycerophosphocholine esterase complex	complexportal:CPX-10326	Platelet-activating factor acetylhydrolase IB complex, alpha1-alpha1 variant	oboInOwl:hasRelatedSynonym		complexportal
PAF-AH(I) complex	complexportal:CPX-10326	Platelet-activating factor acetylhydrolase IB complex, alpha1-alpha1 variant	oboInOwl:hasRelatedSynonym		complexportal
Platelet-activating factor acetylhydrolase IB complex, alpha1-alpha1 variant	complexportal:CPX-10326	Platelet-activating factor acetylhydrolase IB complex, alpha1-alpha1 variant	rdfs:label	pubmed:10542206,pubmed:15572112,pubmed:36724953	complexportal
Lsd1/2 complex	complexportal:CPX-10327	SWM histone demethylase complex	oboInOwl:hasRelatedSynonym		complexportal
SAPHIRE complex	complexportal:CPX-10327	SWM histone demethylase complex	oboInOwl:hasRelatedSynonym		complexportal
SWIRM1/2 complex	complexportal:CPX-10327	SWM histone demethylase complex	oboInOwl:hasRelatedSynonym		complexportal
SWM histone demethylase complex	complexportal:CPX-10327	SWM histone demethylase complex	rdfs:label	pubmed:17434129,pubmed:38181050	complexportal
PAF-AH(I) complex	complexportal:CPX-10328	Platelet-activating factor acetylhydrolase IB complex, alpha2-alpha2 variant	oboInOwl:hasRelatedSynonym		complexportal
1-alkyl-2-acetylglycerophosphocholine esterase complex	complexportal:CPX-10328	Platelet-activating factor acetylhydrolase IB complex, alpha2-alpha2 variant	oboInOwl:hasRelatedSynonym		complexportal
Platelet-activating factor acetylhydrolase IB complex, alpha2-alpha2 variant	complexportal:CPX-10328	Platelet-activating factor acetylhydrolase IB complex, alpha2-alpha2 variant	rdfs:label	pubmed:10542206,pubmed:15572112,pubmed:36724953	complexportal
PAF-AH(I) complex	complexportal:CPX-10329	Platelet-activating factor acetylhydrolase IB complex, alpha1-alpha2 variant	oboInOwl:hasRelatedSynonym		complexportal
1-alkyl-2-acetylglycerophosphocholine esterase complex	complexportal:CPX-10329	Platelet-activating factor acetylhydrolase IB complex, alpha1-alpha2 variant	oboInOwl:hasRelatedSynonym		complexportal
Platelet-activating factor acetylhydrolase IB complex, alpha1-alpha2 variant	complexportal:CPX-10329	Platelet-activating factor acetylhydrolase IB complex, alpha1-alpha2 variant	rdfs:label	pubmed:10542206,pubmed:15572112,pubmed:36724953	complexportal
Restrictin complex	complexportal:CPX-1033	Tenascin-R complex	oboInOwl:hasRelatedSynonym		complexportal
Janusin complex	complexportal:CPX-1033	Tenascin-R complex	oboInOwl:hasRelatedSynonym		complexportal
J1-160 complex	complexportal:CPX-1033	Tenascin-R complex	oboInOwl:hasRelatedSynonym		complexportal
J1-180 complex	complexportal:CPX-1033	Tenascin-R complex	oboInOwl:hasRelatedSynonym		complexportal
J1-160/J1-180 complex	complexportal:CPX-1033	Tenascin-R complex	oboInOwl:hasRelatedSynonym		complexportal
J1-160/180 complex	complexportal:CPX-1033	Tenascin-R complex	oboInOwl:hasRelatedSynonym		complexportal
Tenascin-R complex	complexportal:CPX-1033	Tenascin-R complex	rdfs:label	pubmed:10383637,pubmed:10748320,pubmed:10773191,pubmed:22634605,pubmed:2477380,pubmed:25131780,pubmed:25793574,pubmed:7527058,pubmed:7678967,pubmed:8244531,pubmed:9169525	complexportal
HULC complex	complexportal:CPX-10330	Histone H2B ubiquitin ligase complex	oboInOwl:hasRelatedSynonym		complexportal
Histone H2B ubiquitin ligase complex	complexportal:CPX-10330	Histone H2B ubiquitin ligase complex	rdfs:label	pubmed:17363370,pubmed:35908934	complexportal
TRIF-TIRAP3 complex	complexportal:CPX-10331	Triffosome complex	oboInOwl:hasRelatedSynonym		complexportal
TRIF-TIRP complex	complexportal:CPX-10331	Triffosome complex	oboInOwl:hasRelatedSynonym		complexportal
TRIF-TRAM complex	complexportal:CPX-10331	Triffosome complex	oboInOwl:hasRelatedSynonym		complexportal
PRVTIRB-TRAM complex	complexportal:CPX-10331	Triffosome complex	oboInOwl:hasRelatedSynonym		complexportal
Triffosome complex	complexportal:CPX-10331	Triffosome complex	rdfs:label	pubmed:28461704,pubmed:30853218,pubmed:35979366,pubmed:36865541	complexportal
PEX2-PEX10-PEX12 ubiquitin ligase complex	complexportal:CPX-10332	PEX2-PEX10-PEX12 ubiquitin ligase complex	rdfs:label	pubmed:22758915	complexportal
C16orf77-FMS complex	complexportal:CPX-10333	IL34-CSF1R complex	oboInOwl:hasRelatedSynonym		complexportal
IL34-CSF1R complex	complexportal:CPX-10333	IL34-CSF1R complex	rdfs:label	pubmed:22483114,pubmed:30066957,pubmed:31940023	complexportal
IL12A-EBI3-IL12RB2-gp130 complex	complexportal:CPX-10334	Interleukin-35 receptor ligand type 1 complex	oboInOwl:hasRelatedSynonym		complexportal
NKSF1-IL27B-IL12RB2-IL6ST complex	complexportal:CPX-10334	Interleukin-35 receptor ligand type 1 complex	oboInOwl:hasRelatedSynonym		complexportal
IL12A-EBI3-IL12RB2-IL6RB complex	complexportal:CPX-10334	Interleukin-35 receptor ligand type 1 complex	oboInOwl:hasRelatedSynonym		complexportal
Interleukin-35 receptor ligand type 1 complex	complexportal:CPX-10334	Interleukin-35 receptor ligand type 1 complex	rdfs:label	pubmed:28959012,pubmed:30681737,pubmed:34093586,pubmed:34788131	complexportal
NKSF1-IL27B-IL12RB2-WSX1 complex	complexportal:CPX-10335	Interleukin-35 receptor ligand type 2 complex	oboInOwl:hasRelatedSynonym		complexportal
IL12A-EBI3-IL12RB2-TCCR complex	complexportal:CPX-10335	Interleukin-35 receptor ligand type 2 complex	oboInOwl:hasRelatedSynonym		complexportal
IL12A-EBI3-IL12RB2-CRL1 complex	complexportal:CPX-10335	Interleukin-35 receptor ligand type 2 complex	oboInOwl:hasRelatedSynonym		complexportal
Interleukin-35 receptor ligand type 2 complex	complexportal:CPX-10335	Interleukin-35 receptor ligand type 2 complex	rdfs:label	pubmed:28959012,pubmed:30681737,pubmed:34093586,pubmed:34788131	complexportal
NKSF1-IL27B-IL12RB2 complex	complexportal:CPX-10336	Interleukin-35 receptor ligand type 3 complex	oboInOwl:hasRelatedSynonym		complexportal
Interleukin-35 receptor ligand type 3 complex	complexportal:CPX-10336	Interleukin-35 receptor ligand type 3 complex	rdfs:label	pubmed:28959012,pubmed:30681737,pubmed:34093586,pubmed:34788131	complexportal
IL12A-EBI3-gp130 complex	complexportal:CPX-10337	Interleukin-35 receptor ligand type 4 complex	oboInOwl:hasRelatedSynonym		complexportal
