text	curie	name	predicate	type	provenance	source
MAGE	hgnc.genegroup:1136	MAGE family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MAGE family	hgnc.genegroup:1136	MAGE family	rdfs:label		pubmed:26342994	hgnc.genegroup
STMN	hgnc.genegroup:1138	Stathmins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Stathmins	hgnc.genegroup:1138	Stathmins	rdfs:label		pubmed:25449700	hgnc.genegroup
BAG	hgnc.genegroup:1139	BAG cochaperones	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
BAG cochaperones	hgnc.genegroup:1139	BAG cochaperones	rdfs:label		pubmed:18264803	hgnc.genegroup
TMOD	hgnc.genegroup:1140	Tropomodulins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Tropomodulins	hgnc.genegroup:1140	Tropomodulins	rdfs:label		pubmed:20650902	hgnc.genegroup
PTX	hgnc.genegroup:1141	Pentraxins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Pentraxins	hgnc.genegroup:1141	Pentraxins	rdfs:label		pubmed:20357257	hgnc.genegroup
Long pentraxins	hgnc.genegroup:1142	Long pentraxins	rdfs:label		pubmed:20357257	hgnc.genegroup
Short pentraxins	hgnc.genegroup:1143	Short pentraxins	rdfs:label		pubmed:20357257	hgnc.genegroup
YIP superfamily	hgnc.genegroup:1144	YIP superfamily	rdfs:label		pubmed:26435209,pubmed:36060263	hgnc.genegroup
AFF	hgnc.genegroup:1145	AF4/FMR2 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
AF4/FMR2 family	hgnc.genegroup:1145	AF4/FMR2 family	rdfs:label		pubmed:21330300	hgnc.genegroup
GRAM	hgnc.genegroup:1146	GRAM domain containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
GRAM domain containing	hgnc.genegroup:1146	GRAM domain containing	rdfs:label		pubmed:11050430	hgnc.genegroup
PWWP	hgnc.genegroup:1147	PWWP domain containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
PWWP domain containing	hgnc.genegroup:1147	PWWP domain containing	rdfs:label		pubmed:21720545	hgnc.genegroup
NDUF, MT-ND	hgnc.genegroup:1149	NADH:ubiquinone oxidoreductase core subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
NADH:ubiquinone oxidoreductase core subunits	hgnc.genegroup:1149	NADH:ubiquinone oxidoreductase core subunits	rdfs:label		pubmed:25209663	hgnc.genegroup
NDUF	hgnc.genegroup:1150	NADH:ubiquinone oxidoreductase supernumerary subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
NADH:ubiquinone oxidoreductase supernumerary subunits	hgnc.genegroup:1150	NADH:ubiquinone oxidoreductase supernumerary subunits	rdfs:label		pubmed:25209663	hgnc.genegroup
PITPN	hgnc.genegroup:1151	Phosphatidylinositol transfer proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Phosphatidylinositol transfer proteins	hgnc.genegroup:1151	Phosphatidylinositol transfer proteins	rdfs:label		pubmed:21275878	hgnc.genegroup
RFX	hgnc.genegroup:1153	Regulatory factor X family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Regulatory factor X family	hgnc.genegroup:1153	Regulatory factor X family	rdfs:label		pubmed:18673564,pubmed:29510665	hgnc.genegroup
MAPKAPK	hgnc.genegroup:1156	MAPK activated protein kinases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MAPK activated protein kinases	hgnc.genegroup:1156	MAPK activated protein kinases	rdfs:label		pubmed:21372320	hgnc.genegroup
RAF family	hgnc.genegroup:1157	RAF family	rdfs:label		pubmed:25907612	hgnc.genegroup
LRRC8	hgnc.genegroup:1158	Volume regulated anion channel subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Volume regulated anion channel subunits	hgnc.genegroup:1158	Volume regulated anion channel subunits	rdfs:label		pubmed:24725410,pubmed:24790029	hgnc.genegroup
ITGB	hgnc.genegroup:1159	Integrin beta subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Integrin beta subunits	hgnc.genegroup:1159	Integrin beta subunits	rdfs:label			hgnc.genegroup
ITGA	hgnc.genegroup:1160	Integrin alpha subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Integrin alpha subunits	hgnc.genegroup:1160	Integrin alpha subunits	rdfs:label			hgnc.genegroup
TAS1R	hgnc.genegroup:1161	Taste 1 receptors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Taste 1 receptors	hgnc.genegroup:1161	Taste 1 receptors	rdfs:label		pubmed:15353592	hgnc.genegroup
TAS2R	hgnc.genegroup:1162	Taste 2 receptors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Taste 2 receptors	hgnc.genegroup:1162	Taste 2 receptors	rdfs:label		pubmed:24931200	hgnc.genegroup
LIMS	hgnc.genegroup:1163	LIMS zinc finger family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
LIMS zinc finger family	hgnc.genegroup:1163	LIMS zinc finger family	rdfs:label			hgnc.genegroup
CDC42EP	hgnc.genegroup:1164	CDC42 effector proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
CDC42 effector proteins	hgnc.genegroup:1164	CDC42 effector proteins	rdfs:label			hgnc.genegroup
CEBP	hgnc.genegroup:1165	CCAAT/enhancer binding proteins 	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
CCAAT/enhancer binding proteins 	hgnc.genegroup:1165	CCAAT/enhancer binding proteins 	rdfs:label		pubmed:21257317	hgnc.genegroup
Helicases	hgnc.genegroup:1166	Helicases	rdfs:label		pubmed:21509200	hgnc.genegroup
UPF1 like RNA helicases	hgnc.genegroup:1169	UPF1 like RNA helicases	rdfs:label			hgnc.genegroup
SCF complex	hgnc.genegroup:1171	SCF complex	rdfs:label		pubmed:33536622,pubmed:34445249	hgnc.genegroup
LY	hgnc.genegroup:1172	Lysozymes	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Lysozymes	hgnc.genegroup:1172	Lysozymes	rdfs:label			hgnc.genegroup
LYG	hgnc.genegroup:1173	Lysozymes, g-type	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Lysozymes, g-type	hgnc.genegroup:1173	Lysozymes, g-type	rdfs:label		pubmed:12574869	hgnc.genegroup
LYZ	hgnc.genegroup:1174	Lysozymes, c-type	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Lysozymes, c-type	hgnc.genegroup:1174	Lysozymes, c-type	rdfs:label		pubmed:21676251	hgnc.genegroup
Growth hormone family	hgnc.genegroup:1175	Growth hormone family	rdfs:label			hgnc.genegroup
DGK	hgnc.genegroup:1178	Diacylglycerol kinases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Diacylglycerol kinases	hgnc.genegroup:1178	Diacylglycerol kinases	rdfs:label		pubmed:23531532	hgnc.genegroup
Sushi domain containing	hgnc.genegroup:1179	Sushi domain containing	rdfs:label			hgnc.genegroup
MYPT	hgnc.genegroup:1180	Myosin phosphatase targeting family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Myosin phosphatase targeting family	hgnc.genegroup:1180	Myosin phosphatase targeting family	rdfs:label		pubmed:21291858	hgnc.genegroup
LILRA	hgnc.genegroup:1181	Activating leukocyte immunoglobulin like receptors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Activating leukocyte immunoglobulin like receptors	hgnc.genegroup:1181	Activating leukocyte immunoglobulin like receptors	rdfs:label			hgnc.genegroup
LILRB	hgnc.genegroup:1182	Inhibitory leukocyte immunoglobulin like receptors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Inhibitory leukocyte immunoglobulin like receptors	hgnc.genegroup:1182	Inhibitory leukocyte immunoglobulin like receptors	rdfs:label		pubmed:16938543	hgnc.genegroup
TEAD	hgnc.genegroup:1183	TEA domain transcription factors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
TEA domain transcription factors	hgnc.genegroup:1183	TEA domain transcription factors	rdfs:label			hgnc.genegroup
PRICKLE	hgnc.genegroup:1184	Prickle planar cell polarity proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Prickle planar cell polarity proteins	hgnc.genegroup:1184	Prickle planar cell polarity proteins	rdfs:label			hgnc.genegroup
CDH	hgnc.genegroup:1185	Type I classical cadherins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Type I classical cadherins	hgnc.genegroup:1185	Type I classical cadherins	rdfs:label		pubmed:25253890,pubmed:28268172	hgnc.genegroup
CDH	hgnc.genegroup:1186	Type II classical cadherins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Type II classical cadherins	hgnc.genegroup:1186	Type II classical cadherins	rdfs:label		pubmed:16564015,pubmed:28268172	hgnc.genegroup
7D cadherins	hgnc.genegroup:1187	7D cadherins	rdfs:label		pubmed:16791429,pubmed:28268172	hgnc.genegroup
DSC, DSG	hgnc.genegroup:1188	Desmosomal cadherins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Desmosomal cadherins	hgnc.genegroup:1188	Desmosomal cadherins	rdfs:label		pubmed:23891292,pubmed:28268172	hgnc.genegroup
CELSR	hgnc.genegroup:1189	CELSR cadherins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
CELSR cadherins	hgnc.genegroup:1189	CELSR cadherins	rdfs:label		pubmed:23481196,pubmed:28268172	hgnc.genegroup
SNF2 related family	hgnc.genegroup:1190	SNF2 related family	rdfs:label		pubmed:16738128,pubmed:21862382	hgnc.genegroup
Mannosidases	hgnc.genegroup:1191	Mannosidases	rdfs:label			hgnc.genegroup
Mannosidases type alpha	hgnc.genegroup:1192	Mannosidases type alpha	rdfs:label			hgnc.genegroup
MAN1	hgnc.genegroup:1193	Mannosidases alpha class 1	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Mannosidases alpha class 1	hgnc.genegroup:1193	Mannosidases alpha class 1	rdfs:label		pubmed:11673242,pubmed:17116466	hgnc.genegroup
MAN2	hgnc.genegroup:1194	Mannosidases alpha class 2	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Mannosidases alpha class 2	hgnc.genegroup:1194	Mannosidases alpha class 2	rdfs:label			hgnc.genegroup
MANEA	hgnc.genegroup:1195	Mannosidases endo-alpha	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Mannosidases endo-alpha	hgnc.genegroup:1195	Mannosidases endo-alpha	rdfs:label		pubmed:15760709	hgnc.genegroup
MANBA	hgnc.genegroup:1196	Mannosidases type beta	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Mannosidases type beta	hgnc.genegroup:1196	Mannosidases type beta	rdfs:label			hgnc.genegroup
PRDM	hgnc.genegroup:1197	PR/SET domain family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
PR/SET domain family	hgnc.genegroup:1197	PR/SET domain family	rdfs:label		pubmed:17916234,pubmed:22028065,pubmed:26560352,pubmed:26560352	hgnc.genegroup
RASSF	hgnc.genegroup:1198	Ras association domain family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Ras association domain family	hgnc.genegroup:1198	Ras association domain family	rdfs:label		pubmed:24607545	hgnc.genegroup
GRIK	hgnc.genegroup:1199	Glutamate ionotropic receptor kainate type subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Glutamate ionotropic receptor kainate type subunits	hgnc.genegroup:1199	Glutamate ionotropic receptor kainate type subunits	rdfs:label			hgnc.genegroup
VAMP	hgnc.genegroup:12	Vesicle associated membrane proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Vesicle associated membrane proteins	hgnc.genegroup:12	Vesicle associated membrane proteins	rdfs:label			hgnc.genegroup
GRIA	hgnc.genegroup:1200	Glutamate ionotropic receptor AMPA type subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Glutamate ionotropic receptor AMPA type subunits	hgnc.genegroup:1200	Glutamate ionotropic receptor AMPA type subunits	rdfs:label			hgnc.genegroup
GRIN	hgnc.genegroup:1201	Glutamate ionotropic receptor NMDA type subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Glutamate ionotropic receptor NMDA type subunits	hgnc.genegroup:1201	Glutamate ionotropic receptor NMDA type subunits	rdfs:label			hgnc.genegroup
GRID	hgnc.genegroup:1202	Glutamate ionotropic receptor delta type subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Glutamate ionotropic receptor delta type subunits	hgnc.genegroup:1202	Glutamate ionotropic receptor delta type subunits	rdfs:label			hgnc.genegroup
Sodium voltage-gated channel alpha subunits	hgnc.genegroup:1203	Sodium voltage-gated channel alpha subunits	rdfs:label			hgnc.genegroup
Sodium voltage-gated channel beta subunits	hgnc.genegroup:1204	Sodium voltage-gated channel beta subunits	rdfs:label			hgnc.genegroup
DASH family	hgnc.genegroup:1205	DASH family	rdfs:label		pubmed:11755200,pubmed:26671446	hgnc.genegroup
ATP1	hgnc.genegroup:1208	ATPase Na+/K+ transporting subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
ATPase Na+/K+ transporting subunits	hgnc.genegroup:1208	ATPase Na+/K+ transporting subunits	rdfs:label			hgnc.genegroup
ATP2	hgnc.genegroup:1209	ATPases Ca2+ transporting	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
ATPases Ca2+ transporting	hgnc.genegroup:1209	ATPases Ca2+ transporting	rdfs:label			hgnc.genegroup
ATPase phospholipid transporting	hgnc.genegroup:1210	ATPase phospholipid transporting	rdfs:label			hgnc.genegroup
ATPase H+/K+ transporting	hgnc.genegroup:1211	ATPase H+/K+ transporting	rdfs:label			hgnc.genegroup
ATP7	hgnc.genegroup:1212	ATPase copper transporting	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
ATPase copper transporting	hgnc.genegroup:1212	ATPase copper transporting	rdfs:label			hgnc.genegroup
ATP13	hgnc.genegroup:1213	ATPase orphan transporters	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
ATPase orphan transporters	hgnc.genegroup:1213	ATPase orphan transporters	rdfs:label			hgnc.genegroup
TMBIM	hgnc.genegroup:1215	Transmembrane BAX inhibitor motif containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Transmembrane BAX inhibitor motif containing	hgnc.genegroup:1215	Transmembrane BAX inhibitor motif containing	rdfs:label		pubmed:25764978	hgnc.genegroup
TCEAL	hgnc.genegroup:1216	Transcription elongation factor A like family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Transcription elongation factor A like family	hgnc.genegroup:1216	Transcription elongation factor A like family	rdfs:label			hgnc.genegroup
BEX	hgnc.genegroup:1217	Brain expressed X-linked family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Brain expressed X-linked family	hgnc.genegroup:1217	Brain expressed X-linked family	rdfs:label		pubmed:15958283,pubmed:18236150	hgnc.genegroup
LIM domain containing	hgnc.genegroup:1218	LIM domain containing	rdfs:label		pubmed:22438907	hgnc.genegroup
TNN	hgnc.genegroup:1219	Troponin complex subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Troponin complex subunits	hgnc.genegroup:1219	Troponin complex subunits	rdfs:label			hgnc.genegroup
PDZ	hgnc.genegroup:1220	PDZ domain containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
PDZ domain containing	hgnc.genegroup:1220	PDZ domain containing	rdfs:label			hgnc.genegroup
NOLA	hgnc.genegroup:1221	H/ACA ribonucleoprotein complex	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
H/ACA ribonucleoprotein complex	hgnc.genegroup:1221	H/ACA ribonucleoprotein complex	rdfs:label		pubmed:15044956	hgnc.genegroup
Crumbs complex	hgnc.genegroup:1223	Crumbs complex	rdfs:label		pubmed:19625503	hgnc.genegroup
Scribble complex	hgnc.genegroup:1224	Scribble complex	rdfs:label			hgnc.genegroup
UTPb subcomplex	hgnc.genegroup:1225	UTPb subcomplex	rdfs:label		pubmed:24466140	hgnc.genegroup
LYPD	hgnc.genegroup:1226	LY6/PLAUR domain containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
LY6/PLAUR domain containing	hgnc.genegroup:1226	LY6/PLAUR domain containing	rdfs:label			hgnc.genegroup
PLAAT	hgnc.genegroup:1227	Phospholipase A and acyltransferase family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Phospholipase A and acyltransferase family	hgnc.genegroup:1227	Phospholipase A and acyltransferase family	rdfs:label		pubmed:21880860,pubmed:26503625	hgnc.genegroup
TOMM	hgnc.genegroup:1229	Translocase of outer mitochondrial membrane complex	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Translocase of outer mitochondrial membrane complex	hgnc.genegroup:1229	Translocase of outer mitochondrial membrane complex	rdfs:label			hgnc.genegroup
BEACH domain containing 	hgnc.genegroup:1230	BEACH domain containing 	rdfs:label		pubmed:23521701	hgnc.genegroup
Bromodomain and extra-terminal domain family	hgnc.genegroup:1231	Bromodomain and extra-terminal domain family	rdfs:label		pubmed:26137204	hgnc.genegroup
BRD	hgnc.genegroup:1232	Bromodomain containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Bromodomain containing	hgnc.genegroup:1232	Bromodomain containing	rdfs:label		pubmed:22464331	hgnc.genegroup
MRH domain containing 	hgnc.genegroup:1233	MRH domain containing 	rdfs:label			hgnc.genegroup
CPAMD	hgnc.genegroup:1234	C3 and PZP like, alpha-2-macroglobulin domain containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
C3 and PZP like, alpha-2-macroglobulin domain containing	hgnc.genegroup:1234	C3 and PZP like, alpha-2-macroglobulin domain containing	rdfs:label		pubmed:11861284,pubmed:35874789	hgnc.genegroup
DGAT2	hgnc.genegroup:1235	Diacylglycerol O-acyltransferase 2 family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Diacylglycerol O-acyltransferase 2 family	hgnc.genegroup:1235	Diacylglycerol O-acyltransferase 2 family	rdfs:label			hgnc.genegroup
ASAP complex	hgnc.genegroup:1236	ASAP complex	rdfs:label		pubmed:20966198,pubmed:22388736,pubmed:25205379	hgnc.genegroup
Exon junction complex	hgnc.genegroup:1238	Exon junction complex	rdfs:label		pubmed:11118221,pubmed:11532962,pubmed:26670016	hgnc.genegroup
TM9SF	hgnc.genegroup:1239	Transmembrane 9 superfamily members	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Transmembrane 9 superfamily members	hgnc.genegroup:1239	Transmembrane 9 superfamily members	rdfs:label		pubmed:18796536	hgnc.genegroup
TPPP	hgnc.genegroup:1240	Tubulin polymerization promoting proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Tubulin polymerization promoting proteins	hgnc.genegroup:1240	Tubulin polymerization promoting proteins	rdfs:label		pubmed:23166627	hgnc.genegroup
ARR	hgnc.genegroup:1241	Arrestins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Arrestins	hgnc.genegroup:1241	Arrestins	rdfs:label			hgnc.genegroup
EMSY complex	hgnc.genegroup:1243	EMSY complex	rdfs:label		pubmed:26841866	hgnc.genegroup
USH2 complex 	hgnc.genegroup:1244	USH2 complex 	rdfs:label		pubmed:20502675,pubmed:23055499,pubmed:25406310	hgnc.genegroup
DAND	hgnc.genegroup:1246	DAN family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
DAN family	hgnc.genegroup:1246	DAN family	rdfs:label		pubmed:24810382	hgnc.genegroup
LIG	hgnc.genegroup:1247	DNA ligases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
DNA ligases	hgnc.genegroup:1247	DNA ligases	rdfs:label		pubmed:33087274	hgnc.genegroup
PAR bZIP family	hgnc.genegroup:1248	PAR bZIP family	rdfs:label		pubmed:15175240,pubmed:17852034,pubmed:26656780	hgnc.genegroup
PRRG	hgnc.genegroup:1249	Proline rich and Gla domain containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Proline rich and Gla domain containing	hgnc.genegroup:1249	Proline rich and Gla domain containing	rdfs:label		pubmed:23873930	hgnc.genegroup
Gla domain containing	hgnc.genegroup:1250	Gla domain containing	rdfs:label		pubmed:18450759	hgnc.genegroup
SYNE	hgnc.genegroup:1252	Spectrin repeat containing nuclear envelope family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Spectrin repeat containing nuclear envelope family	hgnc.genegroup:1252	Spectrin repeat containing nuclear envelope family	rdfs:label			hgnc.genegroup
SCAR	hgnc.genegroup:1253	Scavenger receptors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Scavenger receptors	hgnc.genegroup:1253	Scavenger receptors	rdfs:label			hgnc.genegroup
NF-kappa B complex subunits	hgnc.genegroup:1254	NF-kappa B complex subunits	rdfs:label			hgnc.genegroup
SNRP	hgnc.genegroup:1255	Sm spliceosomal proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Sm spliceosomal proteins	hgnc.genegroup:1255	Sm spliceosomal proteins	rdfs:label		pubmed:17381311,pubmed:18687770	hgnc.genegroup
FOS	hgnc.genegroup:1256	Fos transcription factor family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Fos transcription factor family	hgnc.genegroup:1256	Fos transcription factor family	rdfs:label			hgnc.genegroup
JUN	hgnc.genegroup:1257	Jun transcription factor family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Jun transcription factor family	hgnc.genegroup:1257	Jun transcription factor family	rdfs:label			hgnc.genegroup
AP-1 transcription factor 	hgnc.genegroup:1258	AP-1 transcription factor 	rdfs:label			hgnc.genegroup
SNAG transcriptional repressors	hgnc.genegroup:1259	SNAG transcriptional repressors	rdfs:label		pubmed:23102646	hgnc.genegroup
RGK type GTPase family	hgnc.genegroup:1260	RGK type GTPase family	rdfs:label		pubmed:18042346	hgnc.genegroup
Zinc fingers C2H2C-type	hgnc.genegroup:1261	Zinc fingers C2H2C-type	rdfs:label		pubmed:15935060	hgnc.genegroup
MBT domain containing	hgnc.genegroup:1263	MBT domain containing	rdfs:label		pubmed:19778625	hgnc.genegroup
Interleukin 6 type cytokine family	hgnc.genegroup:1264	Interleukin 6 type cytokine family	rdfs:label		pubmed:12773095	hgnc.genegroup
Protein phosphatase 2 modulatory subunits	hgnc.genegroup:1265	Protein phosphatase 2 modulatory subunits	rdfs:label			hgnc.genegroup
PPP2R1	hgnc.genegroup:1266	Protein phosphatase 2 scaffold subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
