subject_id	subject_label	object_id	object_label	predicate_id	mapping_justification
zfin:ZDB-GENE-001030-4	pax2b	ncbigene:60638	pax2b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001031-1	pax6b	ncbigene:60639	pax6b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001101-1	nos1	ncbigene:60658	nos1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001103-1	sox9a	ncbigene:60641	sox9a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001103-2	sox9b	ncbigene:60642	sox9b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001103-3	fezf2	ncbigene:60634	fezf2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001103-4	cyp19a1b	ncbigene:60640	cyp19a1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001103-5	cldn7b	ncbigene:60635	cldn7b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001106-1	wnt3a	ncbigene:60632	wnt3a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001106-11	nitr4a	ncbigene:60652	nitr4a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001106-16	nitr3b	ncbigene:60659	nitr3b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001106-3	nitr1i	ncbigene:60644	nitr1i	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001106-4	nitr1c	ncbigene:60645	nitr1c	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001106-5	nitr1k	ncbigene:60646	nitr1k	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001106-6	nitr2b	ncbigene:60647	nitr2b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001106-8	nitr3a	ncbigene:60649	nitr3a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001120-1	lima1a	ncbigene:64000	lima1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001120-2	stard3	ncbigene:63998	stard3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001120-3	star	ncbigene:63999	star	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001127-1	atp1b3b	ncbigene:64272	atp1b3b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001127-2	atp1b2a	ncbigene:64269	atp1b2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001127-3	atp1b1a	ncbigene:64267	atp1b1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001127-4	atp1b1b	ncbigene:64273	atp1b1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001128-1	efna5a	ncbigene:64256	efna5a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001201-1	vtg1	ncbigene:559475	vtg1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001201-2	vtg2	ncbigene:559931	vtg2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001201-3	vtg4	ncbigene:678536	vtg4	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001201-4	vtg5	ncbigene:64260	vtg5	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001201-5	vtg6	ncbigene:559229	vtg6	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001201-6	vtg7	ncbigene:559856	vtg7	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001202-1	plp1a	ncbigene:64264	plp1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001205-1	csf1ra	ncbigene:64274	csf1ra	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001205-2	aox5	ncbigene:64265	aox5	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001205-3	gch2	ncbigene:64263	gch2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001205-4	ctsk	ncbigene:550475	ctsk	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001206-2	lbx2	ncbigene:64276	lbx2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001207-1	supt5h	ncbigene:64275	supt5h	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001207-3	arnt2	ncbigene:64277	arnt2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001207-7	epha4a	ncbigene:64271	epha4a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001208-1	psmb12	ncbigene:64279	psmb12	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001208-2	psmb13a	ncbigene:64280	psmb13a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001208-3	psmb9b	ncbigene:64281	psmb9b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001208-4	psmb7	ncbigene:64278	psmb7	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001212-1	atp1a1a.1	ncbigene:64612	atp1a1a.1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001212-2	atp1a1a.2	ncbigene:64613	atp1a1a.2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001212-3	atp1a1a.3	ncbigene:64614	atp1a1a.3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001212-4	atp1a1a.4	ncbigene:64615	atp1a1a.4	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001212-5	atp1a1b	ncbigene:64616	atp1a1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001212-6	atp1a2a	ncbigene:64609	atp1a2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001212-7	atp1a3a	ncbigene:64610	atp1a3a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001212-8	atp1a3b	ncbigene:64611	atp1a3b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001219-1	htatip2	ncbigene:64605	htatip2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001221-1	nrf1	ncbigene:64604	nrf1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001222-1	vsx2	ncbigene:796163	vsx2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001228-1	eomesa	ncbigene:64603	eomesa	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001228-2	s1pr1	ncbigene:64617	s1pr1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001229-1	alas2	ncbigene:64607	alas2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-001229-2	alas1	ncbigene:64608	alas1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010102-1	dcn	ncbigene:64698	dcn	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010108-1	vox	ncbigene:64807	vox	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010108-2	vent	ncbigene:64810	vent	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010110-1	hsd17b8	ncbigene:64815	hsd17b8	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010110-3	daxx	ncbigene:561006	daxx	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010110-4	zbtb22b	ncbigene:64809	zbtb22b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010111-1	sox19b	ncbigene:64812	sox19b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010112-2	mhc2dbb	ncbigene:767810	mhc2dbb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010116-10	mhc1ufa	ncbigene:64886	mhc1ufa	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010116-8	mhc1uda	ncbigene:64884	mhc1uda	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010116-9	mhc1uea	ncbigene:64885	mhc1uea	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010122-1	fgf8b	ncbigene:65089	fgf8b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010125-1	oprm1	ncbigene:65088	oprm1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010126-2	ntrk2b	ncbigene:570240	ntrk2b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010126-3	ntrk3a	ncbigene:568668	ntrk3a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010126-4	ntrk3b	ncbigene:798577	ntrk3b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010129-1	klf17	ncbigene:65238	klf17	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010130-1	ctbp1	ncbigene:65229	ctbp1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010130-2	ctbp2a	ncbigene:65230	ctbp2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010131-1	rgl2	ncbigene:65227	rgl2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010131-2	cdk5	ncbigene:65234	cdk5	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010131-3	rpa2	ncbigene:65226	rpa2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010131-6	mdkb	ncbigene:65231	mdkb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010131-7	prss1	ncbigene:65223	prss1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010131-8	ctsd	ncbigene:65225	ctsd	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010201-1	six4b	ncbigene:65232	six4b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010201-2	six4a	ncbigene:65233	six4a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010201-3	six5	ncbigene:65235	six5	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010202-1	mapk8b	ncbigene:65236	mapk8b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010202-2	mapk14a	ncbigene:65237	mapk14a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010202-3	map2k6	ncbigene:65239	map2k6	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010219-1	gcga	ncbigene:494052	gcga	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010219-2	sst2	ncbigene:79186	sst2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010226-1	gdnfa	ncbigene:79379	gdnfa	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010226-2	gfra1a	ncbigene:79376	gfra1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010226-3	gfra1b	ncbigene:79377	gfra1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010302-1	foxc1a	ncbigene:100148408	foxc1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010302-2	foxc1b	ncbigene:79375	foxc1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010302-3	agxtb	ncbigene:79378	agxtb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010306-1	cyp11a1.1	ncbigene:80374	cyp11a1.1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010306-3	slit2	ncbigene:80353	slit2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010306-4	slit3	ncbigene:80354	slit3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010308-10	or42c5	ncbigene:80362	or42c5	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010308-14	or42c3	ncbigene:80364	or42c3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010308-16	or42d3	ncbigene:80365	or42d3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010308-17	or42d1	ncbigene:80366	or42d1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010308-19	or42e3	ncbigene:791954	or42e3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010308-21	or40a1	ncbigene:80368	or40a1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010308-22	or71al2	ncbigene:554777	or71al2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010308-3	or30by3	ncbigene:554780	or30by3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010308-5	or30bx1	ncbigene:80358	or30bx1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010309-1	or70a2	ncbigene:80359	or70a2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010309-2	or70a12	ncbigene:80360	or70a12	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010309-3	or70a4	ncbigene:80361	or70a4	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010316-1	slc6a3	ncbigene:80787	slc6a3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010319-1	dvl3a	ncbigene:80972	dvl3a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010319-10	id:ibd2600	ncbigene:80928	id:ibd2600	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010319-11	id:ibd2048	ncbigene:80929	id:ibd2048	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010319-12	id:ibd2217	ncbigene:80930	id:ibd2217	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010319-16	id:ibd2028	ncbigene:80934	id:ibd2028	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010319-18	id:ibd2734	ncbigene:80936	id:ibd2734	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010319-23	id:ibd2007	ncbigene:80947	id:ibd2007	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010319-26	id:ibd5098	ncbigene:80950	id:ibd5098	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010319-27	ttc7a	ncbigene:559345	ttc7a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010319-28	id:ibd5101	ncbigene:80952	id:ibd5101	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010319-3	nacc1a	ncbigene:103910274	nacc1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010319-31	siah1	ncbigene:80955	siah1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010319-35	pard6gb	ncbigene:80959	pard6gb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010319-40	rnd3a	ncbigene:80963	rnd3a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010319-41	id:ibd5141	ncbigene:80964	id:ibd5141	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010320-1	cdk1	ncbigene:80973	cdk1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010320-2	cdk7	ncbigene:405897	cdk7	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010323-11	enah	ncbigene:541394	enah	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010323-5	papss2b	ncbigene:80939	papss2b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010328-1	cldna	ncbigene:81580	cldna	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010328-10	cldnj	ncbigene:81589	cldnj	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010328-11	cldn1	ncbigene:81590	cldn1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010328-12	cldn15la	ncbigene:81591	cldn15la	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010328-13	cldn11b	ncbigene:81592	cldn11b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010328-14	cldn12	ncbigene:81593	cldn12	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010328-15	hip1	ncbigene:793823	hip1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010328-16	baz1b	ncbigene:571727	baz1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010328-17	bcl7bb	ncbigene:81595	bcl7bb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010328-18	gtf2ird1	ncbigene:81597	gtf2ird1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010328-19	eif4h	ncbigene:402996	eif4h	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010328-2	cldnb	ncbigene:81581	cldnb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010328-3	cldn3d	ncbigene:81582	cldn3d	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010328-4	cldnd	ncbigene:81583	cldnd	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010328-5	cldne	ncbigene:81584	cldne	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010328-6	cldnf	ncbigene:81585	cldnf	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010328-7	cldng	ncbigene:81586	cldng	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010328-8	cldn3c	ncbigene:81587	cldn3c	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010328-9	cldni	ncbigene:569084	cldni	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010403-1	crx	ncbigene:81881	crx	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010404-1	nkx2.1	ncbigene:81883	nkx2.1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010406-1	anxa13	ncbigene:81880	anxa13	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010406-2	meis3	ncbigene:81885	meis3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010406-3	ncoa2	ncbigene:81884	ncoa2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010406-4	vipr2	ncbigene:81886	vipr2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010406-5	dhfr	ncbigene:81882	dhfr	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010410-2	glrba	ncbigene:83412	glrba	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010410-3	glra4a	ncbigene:83413	glra4a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010412-1	six2a	ncbigene:83415	six2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010413-1	ssr2	ncbigene:83414	ssr2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010416-1	bambia	ncbigene:83496	bambia	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010426-1	dmd	ncbigene:83773	dmd	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010426-2	cry1a	ncbigene:100003956	cry1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010426-3	cry1b	ncbigene:554836	cry1b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010426-4	cry3a	ncbigene:573209	cry3a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010426-5	cry3b	ncbigene:83780	cry3b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010426-6	cry2	ncbigene:83774	cry2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010426-7	cry4	ncbigene:83775	cry4	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010426-8	cry5	ncbigene:83776	cry5	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010430-2	vps52	ncbigene:556724	vps52	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010430-3	mmut	ncbigene:569581	mmut	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010430-4	ppt2b	ncbigene:100126133	ppt2b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010430-5	skic2	ncbigene:559653	skic2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010501-1	nfya	ncbigene:83915	nfya	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010501-3	pbrm1l	ncbigene:445141	pbrm1l	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010501-4	prrc2a	ncbigene:394248	prrc2a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010501-5	bag6	ncbigene:83910	bag6	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010501-6	ehmt2	ncbigene:569250	ehmt2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010502-1	hmga1a	ncbigene:406447	hmga1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010502-2	psma6l	ncbigene:83917	psma6l	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010503-1	ucp1	ncbigene:83908	ucp1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010504-1	nr5a1a	ncbigene:83916	nr5a1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010507-2	clic3	ncbigene:84040	clic3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010508-1	bco1	ncbigene:84039	bco1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010509-1	bco2l	ncbigene:84041	bco2l	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010509-2	twsg1a	ncbigene:84037	twsg1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010522-1	cp	ncbigene:84702	cp	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010525-1	slc4a1a	ncbigene:84703	slc4a1a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010601-1	vars1	ncbigene:114427	vars1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010601-2	abhd16a	ncbigene:564613	abhd16a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010605-2	mafa	ncbigene:114467	mafa	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010605-3	mafaa	ncbigene:100000492	mafaa	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010605-4	mafbb	ncbigene:114463	mafbb	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010605-5	apom	ncbigene:569714	apom	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010606-1	cdh1	ncbigene:114424	cdh1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010607-1	ube2ia	ncbigene:114445	ube2ia	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010607-2	igf1	ncbigene:114433	igf1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010607-3	gja8b	ncbigene:114403	gja8b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010608-1	neurod6a	ncbigene:114414	neurod6a	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010608-2	neurod6b	ncbigene:114415	neurod6b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010608-3	neurod2	ncbigene:114435	neurod2	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010608-4	neurog3	ncbigene:114411	neurog3	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010611-1	cebp1	ncbigene:114453	cebp1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010613-1	bhik	ncbigene:114357	bhik	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010614-1	cxcr4b	ncbigene:114447	cxcr4b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010618-1	efnb2b	ncbigene:114402	efnb2b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010618-2	efnb1	ncbigene:114377	efnb1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010618-3	efnb3b	ncbigene:114378	efnb3b	oboinowl:hasDbXref	sempav:UnspecifiedMatching
zfin:ZDB-GENE-010619-1	gjc4a.1	ncbigene:114404	gjc4a.1	oboinowl:hasDbXref	sempav:UnspecifiedMatching
